delivery_id,source_city,destination_city,source_lat,source_long,dest_lat,dest_long,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delay_minutes,is_delayed
DLV001166,Kanpur,Nagpur,26.269125,80.737812,20.772437,78.76672,643.36,Truck,DRV033,3.08,2023-06-24 15:49:00,2023-06-25 11:16:41.554114,2023-06-25 11:19:41.554114,2,Cloudy,City,3.0,0
DLV001167,Jaipur,Bangalore,26.90543,75.369238,12.66758,78.038366,1607.45,Motorcycle,DRV055,6.94,2023-11-25 00:34:00,2023-11-26 07:54:42.665254,2023-11-26 07:31:42.665254,4,Rain,Highway,-23.0,0
DLV001168,Vadodara,Lucknow,22.730486,73.226025,26.616442,81.148599,909.38,Truck,DRV045,9.4,2023-06-07 14:27:00,2023-06-08 08:34:50.397197,2023-06-08 08:36:50.397197,9,Cloudy,Highway,2.0,0
DLV001169,Pune,Chennai,18.679302,74.345825,12.847747,80.44276,919.61,Truck,DRV100,13.3,2023-01-09 06:46:00,2023-01-10 19:33:03.712579,2023-01-10 22:48:03.712579,10,Snow,Rural,195.0,1
DLV001170,Patna,Delhi,25.603826,84.937667,28.265164,76.993675,841.04,Motorcycle,DRV070,13.73,2023-04-28 22:33:00,2023-04-30 05:59:01.780916,2023-04-30 07:50:01.780916,3,Rain,City,111.0,1
DLV001171,Coimbatore,Ahmedabad,10.892771,77.21211,23.062162,72.148884,1455.89,Truck,DRV070,14.67,2023-11-09 13:54:00,2023-11-11 15:34:56.146299,2023-11-11 15:22:56.146299,1,Rain,City,-12.0,0
DLV001172,Indore,Vadodara,22.857002,76.159526,22.273575,73.042866,326.53,Car,DRV061,6.41,2023-08-28 10:08:00,2023-08-28 17:19:00.932989,2023-08-28 17:08:00.932989,2,Snow,Highway,-11.0,0
DLV001173,Pune,Bangalore,18.1288,74.232633,13.25476,77.262718,631.56,Van,DRV097,0.54,2023-07-30 04:09:00,2023-07-30 17:24:45.898112,2023-07-30 18:05:45.898112,4,Fog,Highway,41.0,1
DLV001174,Indore,Coimbatore,22.844692,76.303887,11.096571,76.996017,1308.39,Truck,DRV032,94.54,2023-06-29 02:14:00,2023-06-30 13:33:35.928861,2023-06-30 17:25:35.928861,7,Snow,Highway,232.0,1
DLV001175,Chennai,Ahmedabad,12.633023,79.833607,22.709847,72.103871,1387.02,Car,DRV019,17.65,2023-12-11 08:48:00,2023-12-12 15:18:52.093765,2023-12-12 17:08:52.093765,2,Snow,Highway,110.0,1
DLV001176,Coimbatore,Visakhapatnam,10.652856,77.291879,17.341586,83.019676,966.72,Truck,DRV085,19.08,2023-08-13 09:52:00,2023-08-14 10:02:04.785349,2023-08-14 11:15:04.785349,10,Clear,Rural,73.0,1
DLV001177,Jaipur,Delhi,26.661377,75.659607,28.368564,77.197951,243.0,Car,DRV033,8.94,2023-02-27 20:29:00,2023-02-28 03:00:13.508035,2023-02-28 03:01:13.508035,3,Fog,Rural,1.0,0
DLV001178,Lucknow,Ahmedabad,26.402626,80.588381,22.575326,72.697241,904.54,Van,DRV012,7.13,2023-11-05 19:55:00,2023-11-06 21:14:37.534478,2023-11-06 21:10:37.534478,8,Snow,Highway,-4.0,0
DLV001179,Delhi,Chennai,28.168409,77.54544,13.094639,80.297708,1700.22,Motorcycle,DRV093,2.13,2023-05-22 08:40:00,2023-05-24 23:47:14.642839,2023-05-25 01:02:14.642839,7,Cloudy,City,75.0,1
DLV001180,Bangalore,Mumbai,12.66929,77.413417,19.169496,72.587818,887.87,Van,DRV092,9.33,2023-09-06 07:37:00,2023-09-07 06:55:23.950401,2023-09-07 09:59:23.950401,10,Fog,Highway,184.0,1
DLV001181,Vadodara,Coimbatore,21.923532,73.651317,10.538782,77.258497,1322.98,Car,DRV078,3.74,2023-09-23 21:24:00,2023-09-24 21:39:16.407181,2023-09-24 21:15:16.407181,2,Clear,Rural,-24.0,0
DLV001182,Surat,Hyderabad,20.805827,72.476729,17.582432,78.629507,738.75,Van,DRV098,19.45,2023-05-03 11:37:00,2023-05-04 15:02:34.071245,2023-05-04 15:58:34.071245,7,Cloudy,City,56.0,1
DLV001183,Bhopal,Visakhapatnam,23.542646,77.850081,17.878727,82.874352,818.16,Van,DRV052,13.91,2023-11-18 23:49:00,2023-11-19 19:51:41.789224,2023-11-19 20:46:41.789224,1,Fog,Rural,55.0,1
DLV001184,Kanpur,Hyderabad,26.159206,79.904422,17.58828,78.389226,965.75,Motorcycle,DRV053,4.6,2023-01-15 23:29:00,2023-01-18 01:42:08.116702,2023-01-18 01:29:08.116702,6,Snow,City,-13.0,0
DLV001185,Bhopal,Delhi,23.67994,77.562855,28.204319,77.656857,503.18,Motorcycle,DRV059,3.25,2023-12-24 20:16:00,2023-12-25 08:07:21.878820,2023-12-25 10:29:21.878820,9,Rain,Highway,142.0,1
DLV001186,Indore,Nagpur,22.62186,75.408924,21.142315,78.711518,378.39,Truck,DRV064,2.18,2023-02-15 10:22:00,2023-02-15 18:41:28.469340,2023-02-15 18:16:28.469340,4,Cloudy,Rural,-25.0,0
DLV001187,Indore,Kanpur,22.62057,75.70841,26.72274,80.635071,675.04,Car,DRV082,4.99,2023-04-06 12:12:00,2023-04-07 13:24:05.595057,2023-04-07 13:17:05.595057,8,Snow,Rural,-7.0,0
DLV001188,Kolkata,Pune,22.445953,88.01531,18.818854,74.063928,1506.04,Motorcycle,DRV003,2.67,2023-02-27 06:37:00,2023-03-01 16:51:00.237272,2023-03-01 18:36:00.237272,9,Snow,Rural,105.0,1
DLV001189,Indore,Bangalore,22.409982,75.724422,12.577405,77.722807,1113.62,Truck,DRV012,4.4,2023-02-16 22:38:00,2023-02-18 19:27:23.457208,2023-02-18 19:22:23.457208,3,Fog,City,-5.0,0
DLV001190,Chennai,Thane,13.161264,80.682042,19.272399,72.652598,1093.51,Van,DRV095,27.81,2023-05-31 19:36:00,2023-06-02 04:24:19.261920,2023-06-02 05:14:19.261920,4,Clear,City,50.0,1
DLV001191,Chennai,Lucknow,12.961403,80.613845,26.990913,81.096924,1560.82,Van,DRV064,39.01,2023-04-25 22:14:00,2023-04-27 09:44:31.259924,2023-04-27 10:47:31.259924,8,Rain,Highway,63.0,1
DLV001192,Lucknow,Ahmedabad,27.103627,81.052916,22.689287,72.868821,959.98,Van,DRV079,10.03,2023-09-05 14:26:00,2023-09-06 16:49:57.970282,2023-09-06 20:01:57.970282,10,Cloudy,Rural,192.0,1
DLV001193,Surat,Indore,21.390311,72.417236,22.68341,75.531677,351.73,Car,DRV096,22.12,2023-05-14 22:50:00,2023-05-15 17:49:35.619439,2023-05-15 17:34:35.619439,7,Snow,City,-15.0,0
DLV001194,Kanpur,Surat,26.569483,80.49539,21.506491,72.546563,983.71,Motorcycle,DRV010,0.83,2023-12-21 04:20:00,2023-12-22 12:18:14.472973,2023-12-22 12:20:14.472973,10,Rain,Rural,2.0,0
DLV001195,Visakhapatnam,Surat,17.307282,83.570037,20.826813,73.30586,1147.14,Motorcycle,DRV014,7.41,2023-11-06 07:46:00,2023-11-08 04:07:22.374110,2023-11-08 06:15:22.374110,9,Snow,Rural,128.0,1
DLV001196,Surat,Delhi,21.651621,72.428477,28.416966,77.347224,900.55,Car,DRV080,25.28,2023-08-13 15:37:00,2023-08-14 09:44:24.867069,2023-08-14 11:37:24.867069,3,Fog,Highway,113.0,1
DLV001197,Delhi,Indore,28.463907,77.637373,22.285226,75.907112,708.65,Car,DRV091,42.44,2023-03-17 02:43:00,2023-03-17 20:25:58.843554,2023-03-17 19:56:58.843554,5,Snow,Highway,-29.0,0
DLV001198,Coimbatore,Visakhapatnam,10.772466,76.820366,18.030481,82.913443,1039.84,Car,DRV091,20.91,2023-03-10 12:13:00,2023-03-12 16:59:17.984963,2023-03-12 18:58:17.984963,9,Fog,City,119.0,1
DLV001199,Surat,Patna,21.497068,72.893755,25.856288,85.351207,1357.23,Car,DRV019,10.25,2023-10-04 21:37:00,2023-10-06 14:20:00.681111,2023-10-06 17:50:00.681111,10,Snow,Highway,210.0,1
DLV001200,Hyderabad,Bangalore,17.752723,78.418816,13.438191,77.546815,488.75,Van,DRV068,1.84,2023-07-31 23:10:00,2023-08-01 11:04:48.214266,2023-08-01 10:45:48.214266,10,Rain,Highway,-19.0,0
DLV001201,Mumbai,Patna,18.718786,72.767135,26.045802,84.957321,1493.53,Van,DRV043,3.84,2023-02-15 03:25:00,2023-02-16 16:22:53.106085,2023-02-16 16:22:53.106085,7,Cloudy,Rural,0.0,0
DLV001202,Chennai,Nagpur,13.307258,80.082212,21.428724,79.030855,909.92,Truck,DRV013,5.84,2023-06-09 11:11:00,2023-06-11 07:46:09.451785,2023-06-11 09:37:09.451785,8,Fog,City,111.0,1
DLV001203,Ahmedabad,Indore,23.007767,72.849309,22.601963,75.800827,305.88,Van,DRV044,1.7,2023-08-20 03:33:00,2023-08-20 12:43:34.995760,2023-08-20 16:37:34.995760,10,Snow,Highway,234.0,1
DLV001204,Nagpur,Hyderabad,21.171747,79.396999,17.246768,78.510955,446.24,Truck,DRV001,1.87,2023-09-28 00:00:00,2023-09-28 22:18:43.032844,2023-09-28 22:24:43.032844,5,Snow,City,6.0,0
DLV001205,Nagpur,Bangalore,21.316527,78.857639,12.749123,78.028013,956.72,Truck,DRV025,13.0,2023-11-22 19:31:00,2023-11-23 20:23:28.690578,2023-11-23 22:20:28.690578,4,Rain,Rural,117.0,1
DLV001206,Chennai,Indore,13.23042,79.799999,22.837703,75.867209,1146.12,Truck,DRV057,37.93,2023-12-28 05:32:00,2023-12-29 20:38:40.893385,2023-12-29 20:15:40.893385,1,Rain,City,-23.0,0
DLV001207,Lucknow,Kanpur,26.89245,80.805624,26.031374,80.025239,123.3,Van,DRV045,6.59,2023-12-16 05:37:00,2023-12-16 07:28:53.498160,2023-12-16 07:37:53.498160,2,Cloudy,Highway,9.0,0
DLV001208,Kanpur,Visakhapatnam,26.416583,79.88461,17.224366,83.435681,1085.67,Car,DRV058,13.02,2023-03-01 21:35:00,2023-03-03 06:09:12.698382,2023-03-03 06:10:12.698382,4,Clear,City,1.0,0
DLV001209,Pune,Thane,18.558495,73.865406,18.961425,73.222851,81.14,Van,DRV046,4.84,2023-01-31 15:51:00,2023-01-31 17:28:04.084310,2023-01-31 17:31:04.084310,9,Cloudy,Highway,3.0,0
DLV001210,Surat,Coimbatore,21.130912,72.61738,10.764263,77.101038,1248.11,Car,DRV097,4.7,2023-10-07 20:12:00,2023-10-10 05:36:46.320044,2023-10-10 07:26:46.320044,3,Snow,City,110.0,1
DLV001211,Thane,Indore,19.369272,73.302617,22.637309,75.430785,425.25,Car,DRV049,36.54,2023-02-12 15:01:00,2023-02-13 00:41:27.924910,2023-02-13 00:30:27.924910,6,Fog,Highway,-11.0,0
DLV001212,Visakhapatnam,Lucknow,17.194158,83.236706,26.384229,81.01543,1047.23,Van,DRV068,15.39,2023-01-22 06:05:00,2023-01-23 23:58:21.097782,2023-01-24 01:10:21.097782,10,Snow,Rural,72.0,1
DLV001213,Vadodara,Mumbai,22.727971,73.649619,19.116553,72.835905,410.36,Van,DRV039,8.63,2023-07-17 06:22:00,2023-07-17 13:59:02.602600,2023-07-17 13:40:02.602600,7,Cloudy,Highway,-19.0,0
DLV001214,Patna,Nagpur,25.158999,85.103326,20.886045,79.058004,779.85,Van,DRV028,11.0,2023-02-20 14:11:00,2023-02-21 12:08:57.173641,2023-02-21 14:00:57.173641,6,Rain,Rural,112.0,1
DLV001215,Surat,Mumbai,21.125666,72.913245,18.93277,72.54197,246.9,Van,DRV049,26.79,2023-04-16 22:07:00,2023-04-17 04:02:32.495984,2023-04-17 03:53:32.495984,4,Snow,Highway,-9.0,0
DLV001216,Kolkata,Thane,22.736612,88.202268,19.653823,73.390308,1572.58,Truck,DRV048,7.5,2023-07-25 01:09:00,2023-07-26 18:02:13.918390,2023-07-26 19:26:13.918390,4,Rain,Rural,84.0,1
DLV001217,Surat,Lucknow,20.879548,72.370518,27.088009,81.27381,1137.19,Truck,DRV084,15.12,2023-05-20 13:44:00,2023-05-22 04:06:48.403097,2023-05-22 03:48:48.403097,7,Clear,City,-18.0,0
DLV001218,Visakhapatnam,Jaipur,17.214641,82.965156,26.872015,75.915804,1295.79,Van,DRV081,80.99,2023-12-21 12:02:00,2023-12-22 15:14:41.789153,2023-12-22 16:54:41.789153,4,Fog,Highway,100.0,1
DLV001219,Visakhapatnam,Bangalore,17.744052,83.461136,12.751367,77.659553,833.82,Truck,DRV069,6.23,2023-06-17 05:47:00,2023-06-18 11:48:03.385448,2023-06-18 13:30:03.385448,7,Snow,Rural,102.0,1
DLV001220,Jaipur,Hyderabad,27.162561,75.980701,17.875643,78.264591,1058.88,Van,DRV051,3.28,2023-04-14 02:35:00,2023-04-14 23:53:36.067057,2023-04-15 01:24:36.067057,3,Fog,Highway,91.0,1
DLV001221,Hyderabad,Chennai,17.383189,78.31623,13.023303,80.62765,544.52,Truck,DRV005,15.32,2023-07-18 05:05:00,2023-07-18 14:16:19.860699,2023-07-18 13:55:19.860699,7,Clear,Highway,-21.0,0
DLV001222,Bhopal,Delhi,22.963411,77.785961,28.173662,77.597599,579.66,Truck,DRV099,10.5,2023-04-18 23:20:00,2023-04-19 09:28:38.651529,2023-04-19 09:14:38.651529,1,Clear,Rural,-14.0,0
DLV001223,Kolkata,Indore,22.401674,88.178488,22.731689,76.29839,1220.09,Car,DRV026,6.43,2023-11-26 01:25:00,2023-11-27 04:06:21.945248,2023-11-27 07:46:21.945248,5,Fog,Highway,220.0,1
DLV001224,Pune,Nagpur,18.876972,73.752754,20.844957,79.012994,591.99,Car,DRV004,4.84,2023-08-14 02:53:00,2023-08-14 21:28:54.246259,2023-08-15 00:48:54.246259,9,Rain,Rural,200.0,1
DLV001225,Kanpur,Delhi,26.335453,80.747316,28.875834,77.214116,448.28,Van,DRV088,7.24,2023-02-03 13:33:00,2023-02-03 22:47:44.916955,2023-02-03 22:37:44.916955,10,Cloudy,Highway,-10.0,0
DLV001226,Nagpur,Delhi,20.704038,78.850474,28.54997,76.865903,895.14,Truck,DRV014,9.87,2023-12-17 07:00:00,2023-12-18 06:29:50.338129,2023-12-18 09:54:50.338129,10,Fog,Highway,205.0,1
DLV001227,Hyderabad,Jaipur,17.832565,78.753549,26.680687,75.878105,1027.27,Van,DRV073,9.03,2023-10-07 02:01:00,2023-10-08 10:22:32.952058,2023-10-08 10:20:32.952058,7,Fog,Rural,-2.0,0
DLV001228,Ahmedabad,Patna,23.404135,72.586592,25.868753,85.199745,1303.38,Motorcycle,DRV045,8.17,2023-11-22 14:30:00,2023-11-25 03:55:17.853367,2023-11-25 06:08:17.853367,9,Rain,City,133.0,1
DLV001229,Kolkata,Thane,22.625304,87.978642,18.844438,73.007634,1611.71,Motorcycle,DRV021,19.23,2023-07-08 23:01:00,2023-07-11 15:53:16.820359,2023-07-11 19:11:16.820359,3,Fog,City,198.0,1
DLV001230,Ahmedabad,Thane,23.491315,72.555613,18.781901,73.029788,525.97,Truck,DRV081,75.54,2023-06-30 06:25:00,2023-07-01 08:11:20.255011,2023-07-01 10:50:20.255011,8,Fog,City,159.0,1
DLV001231,Bhopal,Nagpur,23.600996,77.909449,21.076143,78.908499,298.96,Motorcycle,DRV042,1.84,2023-12-07 12:08:00,2023-12-07 17:03:58.164893,2023-12-07 16:45:58.164893,4,Cloudy,Highway,-18.0,0
DLV001232,Coimbatore,Nagpur,10.557882,76.803088,20.911029,79.274291,1181.11,Car,DRV071,40.61,2023-07-29 11:41:00,2023-07-30 19:34:23.812392,2023-07-30 23:20:23.812392,7,Snow,Highway,226.0,1
DLV001233,Bhopal,Lucknow,23.70869,77.180647,27.158166,80.50156,508.2,Car,DRV007,3.43,2023-04-13 06:21:00,2023-04-13 15:47:00.571582,2023-04-13 15:45:00.571582,7,Cloudy,Highway,-2.0,0
DLV001234,Mumbai,Ahmedabad,19.510033,73.144051,23.18045,72.895296,408.94,Car,DRV073,7.91,2023-12-08 05:17:00,2023-12-08 12:52:27.659768,2023-12-08 12:31:27.659768,7,Cloudy,Highway,-21.0,0
DLV001235,Thane,Kanpur,19.36582,73.447044,26.663858,80.756559,1103.13,Car,DRV032,2.64,2023-03-08 15:20:00,2023-03-09 20:39:29.285364,2023-03-09 20:15:29.285364,9,Cloudy,Rural,-24.0,0
DLV001236,Bangalore,Hyderabad,12.999778,77.221473,17.477493,78.469193,515.57,Van,DRV002,7.74,2023-01-28 10:54:00,2023-01-29 03:39:21.587003,2023-01-29 04:07:21.587003,6,Clear,City,28.0,1
DLV001237,Lucknow,Bangalore,26.969275,80.456247,12.66644,77.58593,1618.3,Motorcycle,DRV080,6.46,2023-06-11 18:57:00,2023-06-14 20:34:56.978920,2023-06-14 21:59:56.978920,6,Fog,City,85.0,1
DLV001238,Vadodara,Kolkata,22.231572,73.395896,22.676393,88.162826,1517.71,Truck,DRV021,12.42,2023-08-01 03:34:00,2023-08-03 03:33:50.804450,2023-08-03 03:20:50.804450,3,Cloudy,City,-13.0,0
DLV001239,Ahmedabad,Hyderabad,22.933316,72.2891,17.851021,78.117334,829.45,Truck,DRV057,5.71,2023-02-19 01:08:00,2023-02-20 16:19:29.475805,2023-02-20 16:26:29.475805,7,Fog,City,7.0,0
DLV001240,Nagpur,Visakhapatnam,20.867579,79.368671,17.387975,82.798563,528.66,Truck,DRV058,6.89,2023-01-11 15:42:00,2023-01-12 10:35:58.636135,2023-01-12 10:09:58.636135,6,Cloudy,City,-26.0,0
DLV001241,Kolkata,Chennai,22.547053,87.873869,12.667466,80.578326,1342.65,Motorcycle,DRV087,8.58,2023-07-21 04:07:00,2023-07-22 17:56:04.473851,2023-07-22 17:31:04.473851,6,Rain,Rural,-25.0,0
DLV001242,Nagpur,Patna,21.500315,79.271376,25.146433,85.420449,747.22,Van,DRV080,8.15,2023-10-30 13:10:00,2023-11-01 01:01:58.909426,2023-11-01 00:32:58.909426,4,Snow,City,-29.0,0
DLV001243,Visakhapatnam,Kanpur,18.032311,83.517582,26.458379,80.064802,1001.89,Truck,DRV007,11.94,2023-11-29 07:44:00,2023-12-01 15:50:20.613922,2023-12-01 17:59:20.613922,8,Snow,City,129.0,1
DLV001244,Bhopal,Bangalore,23.740661,77.068293,12.697265,77.306398,1228.23,Motorcycle,DRV071,15.32,2023-01-17 04:55:00,2023-01-18 06:14:55.788951,2023-01-18 09:14:55.788951,10,Cloudy,Highway,180.0,1
DLV001245,Indore,Thane,23.01214,75.544607,18.78496,73.476661,516.77,Van,DRV089,20.78,2023-12-11 08:44:00,2023-12-12 08:14:47.442647,2023-12-12 08:11:47.442647,6,Fog,City,-3.0,0
DLV001246,Thane,Kanpur,19.27292,73.379731,26.876093,79.840998,1072.66,Truck,DRV045,4.92,2023-05-14 17:12:00,2023-05-16 16:07:43.382761,2023-05-16 19:58:43.382761,5,Fog,City,231.0,1
DLV001247,Bangalore,Nagpur,12.547012,77.344959,21.315115,79.476472,1000.92,Van,DRV003,71.94,2023-03-07 03:15:00,2023-03-07 19:30:53.974002,2023-03-07 19:15:53.974002,6,Clear,Highway,-15.0,0
DLV001248,Bangalore,Hyderabad,12.6601,77.899567,17.852328,78.255299,578.61,Van,DRV093,3.15,2023-01-07 23:51:00,2023-01-08 16:49:21.027427,2023-01-08 16:48:21.027427,2,Snow,Rural,-1.0,0
DLV001249,Kanpur,Hyderabad,26.444726,79.918016,17.444137,78.489483,1011.57,Van,DRV008,6.15,2023-12-27 04:12:00,2023-12-27 18:06:32.911773,2023-12-27 18:48:32.911773,2,Clear,Highway,42.0,1
DLV001250,Ahmedabad,Pune,22.856605,72.593231,18.606054,73.365196,479.4,Van,DRV092,2.39,2023-02-10 12:20:00,2023-02-10 21:33:42.751766,2023-02-10 21:34:42.751766,8,Cloudy,Highway,1.0,0
DLV001251,Coimbatore,Kolkata,11.277806,77.168814,22.438886,87.916836,1686.06,Car,DRV037,3.43,2023-12-13 18:55:00,2023-12-15 19:23:27.444571,2023-12-15 19:50:27.444571,3,Clear,City,27.0,1
DLV001252,Jaipur,Chennai,26.596213,75.864236,12.737541,80.126894,1603.93,Truck,DRV090,2.39,2023-03-05 22:48:00,2023-03-06 21:51:23.242997,2023-03-06 21:35:23.242997,3,Clear,Highway,-16.0,0
DLV001253,Kolkata,Thane,22.769613,88.424016,19.104763,72.89835,1662.09,Motorcycle,DRV077,6.52,2023-07-31 16:40:00,2023-08-02 13:32:35.008888,2023-08-02 15:33:35.008888,7,Snow,Highway,121.0,1
DLV001254,Patna,Mumbai,25.17261,85.518858,18.653879,73.084504,1472.17,Motorcycle,DRV037,7.51,2023-03-24 02:03:00,2023-03-26 01:53:44.100655,2023-03-26 02:35:44.100655,6,Clear,City,42.0,1
DLV001255,Bangalore,Visakhapatnam,13.391638,77.365284,17.557291,83.287421,785.54,Van,DRV096,5.11,2023-12-12 02:20:00,2023-12-13 10:44:13.174643,2023-12-13 11:15:13.174643,10,Cloudy,City,31.0,1
DLV001256,Kanpur,Visakhapatnam,26.619054,80.242204,17.657501,82.767648,1029.77,Motorcycle,DRV096,9.15,2023-09-03 11:31:00,2023-09-05 17:03:52.557719,2023-09-05 16:47:52.557719,6,Snow,City,-16.0,0
DLV001257,Surat,Kolkata,20.861262,73.121614,22.526559,88.165562,1564.63,Van,DRV089,20.69,2023-06-30 13:29:00,2023-07-03 15:24:43.619639,2023-07-03 15:22:43.619639,7,Fog,City,-2.0,0
DLV001258,Chennai,Kolkata,13.331699,80.043015,22.190102,88.115898,1303.47,Car,DRV054,5.28,2023-01-13 04:50:00,2023-01-15 16:47:35.190404,2023-01-15 18:41:35.190404,3,Snow,City,114.0,1
DLV001259,Kolkata,Chennai,22.993356,88.445489,13.11618,80.367094,1390.37,Truck,DRV028,23.57,2023-02-18 00:25:00,2023-02-19 06:49:51.897936,2023-02-19 09:29:51.897936,5,Fog,Highway,160.0,1
DLV001260,Kolkata,Kanpur,22.595886,87.980648,26.078965,80.368759,862.72,Motorcycle,DRV030,4.46,2023-04-08 15:38:00,2023-04-10 08:23:48.789614,2023-04-10 10:18:48.789614,7,Fog,City,115.0,1
DLV001261,Delhi,Indore,29.05047,77.017352,23.089141,76.121796,668.87,Van,DRV009,9.88,2023-06-15 22:30:00,2023-06-16 19:39:10.662153,2023-06-16 19:22:10.662153,3,Cloudy,City,-17.0,0
DLV001262,Thane,Patna,18.91797,72.849371,25.595799,85.363068,1485.26,Van,DRV040,4.45,2023-11-20 05:21:00,2023-11-22 16:45:37.224328,2023-11-22 18:18:37.224328,10,Snow,Rural,93.0,1
DLV001263,Patna,Lucknow,25.207331,85.043966,26.831773,80.987027,443.77,Motorcycle,DRV093,4.81,2023-07-11 22:55:00,2023-07-12 20:33:02.219173,2023-07-12 22:00:02.219173,10,Rain,City,87.0,1
DLV001264,Nagpur,Bhopal,21.453631,79.281078,23.315771,77.612128,268.91,Truck,DRV027,11.2,2023-06-17 22:14:00,2023-06-18 08:16:22.026494,2023-06-18 08:22:22.026494,8,Snow,Rural,6.0,0
DLV001265,Kanpur,Pune,26.361918,79.970298,18.686165,73.881372,1057.67,Truck,DRV042,1.83,2023-11-20 18:58:00,2023-11-22 05:20:27.476599,2023-11-22 07:23:27.476599,10,Rain,Rural,123.0,1
DLV001266,Visakhapatnam,Coimbatore,18.093667,83.30587,10.602202,76.905604,1080.95,Car,DRV003,24.6,2023-06-10 16:56:00,2023-06-12 00:00:38.207353,2023-06-12 00:46:38.207353,3,Clear,City,46.0,1
DLV001267,Bhopal,Jaipur,23.516256,77.706735,26.906997,76.182048,407.03,Van,DRV058,4.06,2023-07-19 06:50:00,2023-07-19 19:18:55.654507,2023-07-19 19:18:55.654507,3,Snow,Rural,0.0,0
DLV001268,Ahmedabad,Jaipur,23.421097,72.967657,27.098113,76.146281,518.93,Van,DRV042,1.55,2023-07-02 19:30:00,2023-07-03 04:25:08.584322,2023-07-03 04:15:08.584322,5,Cloudy,Highway,-10.0,0
DLV001269,Coimbatore,Vadodara,10.605573,77.320795,22.12782,72.859532,1366.41,Truck,DRV083,4.63,2023-04-07 19:38:00,2023-04-09 07:30:06.115224,2023-04-09 08:17:06.115224,1,Clear,City,47.0,1
DLV001270,Lucknow,Ahmedabad,26.597892,80.766768,22.657478,72.367577,955.03,Car,DRV055,1.68,2023-12-25 00:19:00,2023-12-25 22:16:56.218980,2023-12-25 23:12:56.218980,3,Snow,Highway,56.0,1
DLV001271,Thane,Bangalore,19.290584,72.919954,12.818319,77.841052,891.12,Motorcycle,DRV060,9.7,2023-03-17 14:40:00,2023-03-18 14:34:42.039961,2023-03-18 14:10:42.039961,3,Fog,Rural,-24.0,0
DLV001272,Jaipur,Visakhapatnam,26.744401,76.031742,17.33878,82.848818,1259.27,Motorcycle,DRV026,11.22,2023-12-28 19:29:00,2023-12-30 09:15:40.961492,2023-12-30 08:52:40.961492,10,Snow,Highway,-23.0,0
DLV001273,Delhi,Nagpur,28.459527,77.516702,20.892148,78.651453,849.21,Car,DRV048,1.94,2023-03-14 10:53:00,2023-03-15 07:41:20.437588,2023-03-15 07:36:20.437588,1,Fog,Rural,-5.0,0
DLV001274,Kolkata,Nagpur,22.627896,88.39148,21.301236,78.821388,997.68,Van,DRV083,15.24,2023-05-25 10:36:00,2023-05-26 06:29:28.316234,2023-05-26 06:07:28.316234,9,Cloudy,Highway,-22.0,0
DLV001275,Visakhapatnam,Bangalore,18.051203,83.027869,13.165732,77.110725,834.48,Van,DRV018,1.7,2023-03-19 03:33:00,2023-03-20 01:14:46.920314,2023-03-20 02:29:46.920314,4,Rain,Rural,75.0,1
DLV001276,Kanpur,Bangalore,26.493384,79.904636,13.261731,77.312381,1495.9,Car,DRV044,2.09,2023-02-05 15:25:00,2023-02-06 21:14:28.429774,2023-02-06 20:53:28.429774,9,Cloudy,Highway,-21.0,0
DLV001277,Vadodara,Bangalore,22.484238,73.484412,13.033477,77.835483,1147.17,Truck,DRV058,2.19,2023-03-23 03:48:00,2023-03-24 07:19:55.684721,2023-03-24 06:50:55.684721,4,Snow,Highway,-29.0,0
DLV001278,Delhi,Jaipur,28.922759,77.003701,26.983613,76.032698,235.77,Car,DRV006,28.89,2023-01-22 07:48:00,2023-01-22 12:12:21.479632,2023-01-22 13:07:21.479632,3,Rain,Highway,55.0,1
DLV001279,Indore,Mumbai,22.598556,75.660468,19.035346,73.195663,471.78,Motorcycle,DRV064,8.0,2023-01-13 21:45:00,2023-01-14 09:51:32.908898,2023-01-14 09:34:32.908898,2,Fog,Rural,-17.0,0
DLV001280,Ahmedabad,Coimbatore,23.183966,72.974674,10.615347,76.687879,1452.05,Car,DRV001,15.78,2023-06-28 22:05:00,2023-07-01 07:59:02.276816,2023-07-01 08:56:02.276816,9,Cloudy,City,57.0,1
DLV001281,Chennai,Surat,13.2916,80.594444,21.527229,72.746207,1237.08,Van,DRV081,6.49,2023-11-15 09:17:00,2023-11-17 10:36:43.224802,2023-11-17 10:44:43.224802,9,Cloudy,City,8.0,0
DLV001282,Jaipur,Nagpur,26.643135,75.578496,21.418068,78.663727,660.02,Truck,DRV042,3.15,2023-05-14 12:07:00,2023-05-15 15:50:14.753266,2023-05-15 15:52:14.753266,1,Snow,City,2.0,0
DLV001283,Indore,Pune,23.047181,75.785369,18.616464,73.446352,549.34,Truck,DRV015,3.83,2023-01-22 12:51:00,2023-01-22 23:50:12.435007,2023-01-22 23:39:12.435007,4,Clear,Rural,-11.0,0
DLV001284,Pune,Coimbatore,18.981944,74.163962,10.976433,76.679403,930.2,Motorcycle,DRV047,5.7,2023-08-26 01:41:00,2023-08-27 02:52:34.359663,2023-08-27 03:23:34.359663,5,Rain,Rural,31.0,1
